,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
76,SpadeFX,0.137,0.863,0.0,-0.4019,2022-09-09 07:20:37+00:00,cryptonebulaa,"Brazil govt has banned the sales of apple for not including charger in the box, same brazillian govt is cutting thousands of amazon trees every day. #apple #Environnement",0,0,0
77,TheSuperTwittos,0.0,1.0,0.0,0.0,2022-09-08 22:52:11+00:00,ivralsmedia,Les autorités ont rejeté l'argument d'Apple selon lequel la pratique avait pour but de réduire les émissions de carbone en disant qu'il n'y a aucune preuve de protection de l'environnement de la vente du smartphone sans chargeur.,0,0,0
78,Trvnkx,0.0,1.0,0.0,0.0,2022-09-08 13:17:40+00:00,SpadeFX,"@TaNanaMarketing Après je l’utilise rarement au point de le faire crash, et l’environnement adobe c’est comme l’environnement Apple",1,0,0
79,MaxxiParis,0.0,1.0,0.0,0.0,2022-09-08 11:45:15+00:00,TheSuperTwittos,@so_mkb Les gars vous pensez que c’est une bonne idée d’acheter l’es air pod pro 2 ou y’a mieux à moins cher ? Je suis sur iPhone 12 j’ai pas un environnement giga Apple car je suis sur winfows et j’ai toujours pas d’Apple Watch (achat prévue),2,0,0
80,YvanLaborderie,0.0,1.0,0.0,0.0,2022-09-08 07:54:28+00:00,Trvnkx,"J'entends bien que ça a un impact environnemental de les retirer, mais quid de ceux qui n'ont pas de chargeur ?

Tu paie déjà le smartphone très cher, et tu dois en plus t'acheter un chargeur à 30€.

Si c'est bien pour l'environnement en ce cas déduisez le prix @Apple https://t.co/CFrEdLDIqL",0,0,0
81,Rotek_fr,0.0,1.0,0.0,0.0,2022-09-08 05:06:48+00:00,MaxxiParis,"@guillaumesi @lolomart1 Oui et non. Ils sont bons en qualité sonore, très bien pour des conf call dans un environnement calme. Et très bien intégrés avec les autres produits Apple. Par contre dans la rue les gens ne t’entendent que de très loin.",0,0,0
82,xNycroc,0.0,1.0,0.0,0.0,2022-09-07 19:22:01+00:00,YvanLaborderie,"A noter un effort de conception et de communication fait sur l'#environnement !

Le rapport @Apple sur l'année 2021 est disponible ici : https://t.co/5FfuoTKQBl

Captures @tcrawford &amp; @MyTechMusings https://t.co/3HtEctTtty",0,0,1
83,Stinaslaw,0.0,1.0,0.0,0.0,2022-09-07 18:06:59+00:00,Rotek_fr,"#Apple met l'accent sur l'#environnement.
Ils utilisent des matériaux #recyclés et encouragent à ramener son #iPhone non utilisé dans l'#AppleStore le plus proche.
#AppleEvent #AppleEvent2022 https://t.co/dcNdImhsqy",0,0,0
84,Radhika79219854,0.064,0.764,0.172,0.6408,2022-09-07 10:10:28+00:00,xNycroc,"@Madory_ @rukawa95130 @papesanvlog Bonsoir, non, il y a justement de moins en moins de choses où Apple a vraiment de l'avance, surtout en matière d'environnement où la concurrence était inexistante avant et aujourd'hui Samsung et Google ont quasiment rattrapé Apple, j'aimerais bien savoir quel écart se creuse",1,0,0
85,theblacktaurus,0.0,0.95,0.05,0.372,2022-09-07 09:49:52+00:00,Stinaslaw,"@JulieCIRM @Louis_hlt Quoi? T'es ingénieur en nucléaire énergie propre, tu es ecolo mais t'utilises un ordinateur Apple pour faire tes calculs ? Mdr espèce de faux ecolo ! (par une meuf qui ne fait pas d'études dans l'environnement mais se call ecolo""",0,0,0
