,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
88,Snowden,0.038,0.962,0.0,-0.1027,2022-04-17 13:51:15+00:00,tim_cook,"Wishing a Happy Easter to all those celebrating! May today remind us of the power of renewal, kindness, and our shared humanity. 🌷",370,725,10998
89,WholeMarsBlog,0.06,0.94,0.0,-0.3818,2022-04-16 16:32:51+00:00,tim_cook,"Thanks so much Molly, I’d be honored! See you there! 🦬 https://t.co/eSmy1uyFu7",119,364,4347
90,RosaVillacastin,0.053,0.889,0.058,0.0516,2022-04-16 13:28:08+00:00,ianzelbo,Tim Cook at Coachella vibing to harry styles… why is seeing him have a personal life so disturbing 🫠 https://t.co/57xBdK9XMi,104,392,6266
91,technology,0.0,1.0,0.0,0.0,2022-04-15 21:48:56+00:00,tim_cook,I hope your seder table is full and conversations are meaningful tonight. Chag Pesach Sameach to all celebrating the story of Passover! 🍷🫓,175,292,4771
92,sanchezcastejon,0.052,0.948,0.0,-0.296,2022-04-13 16:32:08+00:00,tim_cook,Such stunning macro photography from the #ShotOniPhone Challenge! Here's a look at a couple of the winning shots from Trevor and Tom. Your photos give us a beautiful glimpse of life up close. https://t.co/cc4Pnr3KRp https://t.co/GXQJHSb8V5,178,345,4078
93,iDeviceHelpus,0.0,0.572,0.428,0.7177,2022-04-12 18:05:16+00:00,matthewstoller,"1. Here's Apple CEO Tim Cook today arguing that antitrust laws against big tech are bad for privacy and bad for national security. In honor of his speech, I thought I'd do a little thread on just how bad these tech firms are for American security. https://t.co/bTdqZ0Sr9d",85,1208,3067
94,Sepidehma,0.0,0.831,0.169,0.6239,2022-04-12 10:24:54+00:00,Carnage4Life,"I’ve seen a bunch of people point out that Elon Musk didn’t found Tesla which is a strange dig. Tim Cook didn’t found Apple nor did Satya found Microsoft yet they’ve both had stellar runs as CEO.

Musk became CEO in 2008, Tesla’s entire massive run has happened on his watch.",67,156,2061
95,sekkai,0.0,1.0,0.0,0.0,2022-04-09 23:05:36+00:00,tim_cook,We’re thrilled to have you! I know fans will be excited for the Today at Apple Remix sessions. https://t.co/DPxcPvo0mC,582,10324,27503
96,BFMTV,0.0,1.0,0.0,0.0,2022-04-09 03:02:34+00:00,tim_cook,"반가워요, 서울! 🇰🇷 Apple Myeongdong opened its doors as our newest store in the heart of Korea. We're thrilled to further support our Korean customers in a space as unique and vibrant as the community it serves. https://t.co/aVSZd5GZjz",300,1144,7379
97,GuillaumeRozier,0.0,0.589,0.411,0.9474,2022-04-08 16:24:50+00:00,heydannymiranda,"Imagine this…

You walk into a gym at 5 AM.

Apple CEO Tim Cook is there.",48,152,2937
98,tedcruz,0.095,0.905,0.0,-0.5719,2022-04-08 14:21:48+00:00,mmpadellan,Tim Scott is not invited to the cook out.,283,457,5861
99,Malala,0.0,0.647,0.353,0.9517,2022-04-04 05:15:09+00:00,vladsavov,I miss Jony Ive explaining Apple products to Tim Cook. https://t.co/x59dEAo0Sw,91,182,4380
100,tomwarren,0.0,1.0,0.0,0.0,2022-04-02 20:19:40+00:00,tim_cook,"From the age of six, Anthony has expressed his love for photography. He now shares his larger-than-life iPhone images of model cars with fans around the world and his creativity really shines through! #ShotOniPhone #AutismAcceptanceMonth 📸 IG: anthony_ryan_schmidt https://t.co/kJTcGhvB6A",271,877,9858
101,SamiFathi_,0.0,0.923,0.077,0.128,2022-04-02 13:25:53+00:00,yippeekiyay_dk,"Apple CEO Tim Cook wished everyone for Ramadan but didn’t tweet about Navaratri. 

Expecting andhbhakts to boycott Apple and eat only Oranges during Navaratri.",71,696,5556
102,adamhlavac,0.0,1.0,0.0,0.0,2022-04-02 02:11:30+00:00,RichardGrenell,Tim Cook is taking a stand against parents in Florida - but standing with the 60+ countries that criminalize homosexuality. @Apple,246,2607,10314
